성별,나이,월수입,직업,결혼여부,소비성향,가격,가격등급,카테고리,브랜드,상품조회수,비교상품수,구매시간대,카드할부여부,재방문횟수,예산초과율,예산사용율,사용목적적합도,중요요소일치도,브랜드선호일치도,대체상품우위위험,가격신뢰위험,리뷰부정위험,상품신뢰도,데이터신뢰도,구매필요성점수,예산,사용목적,중요요소,선호브랜드,상품명,상품설명,현재가,최저가,대체상품최저가,평점,리뷰수,리뷰부정키워드수,상품정보출처,평점수집여부,리뷰수집여부,구매후회값,실제구매후회값
female,21,620000.0,학생,미혼,진보적,1852000.0,고가,가구,한샘,43,38,21,Y,23,1.0,3.0,0.0,0.0,0.0,0.0,0.20416124837451236,0.2,0.6854309212853482,1.0,0.37,63000,선물,"희소성, 감성",소니,한샘 가구 2339,"한샘 가구 ??. ?? ??: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",1852000,1538000,1938000,4.17,371.0,2,manual,Y,Y,0.865,0.865
male,53,3570000.0,프리랜서,미혼,보수적,2687000.0,초고가,가구,한샘,47,9,18,Y,8,1.0,3.0,0.0,0.6666666666666666,1.0,0.2984741347227391,0.05207517619420517,0.0,0.68125,1.0,0.37,723000,생활,"내구성, 크기",한샘,한샘 가구 2340,"한샘 가구 ??. ?? ??: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",2687000,2554000,1885000,3.85,3977.0,0,crawler,Y,Y,0.704,0.704
male,38,4440000.0,프리랜서,기혼,진보적,17000.0,초저가,생활용품,유한킴벌리,36,5,0,N,1,0.0,0.020910209102091022,1.0,0.0,1.0,0.11764705882352941,0.3076923076923077,0.2,0.6229181132469239,1.0,1.0,813000,생활,"희소성, 감성",유한킴벌리,유한킴벌리 생활용품 2341,"유한킴벌리 생활용품 ??. ?? ??: 가격, 내구성, 용량, 생활, 청소, 가정.",17000,13000,15000,,668.0,3,user_input,N,Y,0.38,0.38
female,29,750000.0,취업준비생,미혼,진보적,6000.0,초저가,생활용품,유한킴벌리,10,4,17,N,3,0.0,0.13043478260869565,1.0,0.9,1.0,0.16666666666666666,0.05,0.0,0.42625,1.0,1.0,46000,청소,"가격, 내구성",유한킴벌리,유한킴벌리 생활용품 2342,"유한킴벌리 생활용품 ??. ?? ??: 가격, 내구성, 용량, 생활, 청소, 가정.",6000,6000,5000,3.81,,0,user_input,Y,N,0.188,0.188
female,31,5770000.0,프리랜서,미혼,보수적,377000.0,중저가,건강관리,센트룸,16,3,15,N,1,0.0,0.39026915113871635,1.0,0.0,1.0,0.16710875331564987,0.20447284345047922,0.2,0.5050000000000001,1.0,0.95,966000,부모님,"희소성, 감성",센트룸,센트룸 건강관리 2343,"센트룸 건강관리 ??. ?? ??: 성분, 후기, 안전성, 건강, 부모님, 회복.",377000,313000,314000,4.44,,3,naver_api,Y,N,0.379,0.379
female,43,8170000.0,대기업직원,기혼,보수적,1775000.0,고가,건강관리,정관장,2,4,17,Y,3,0.9570011025358325,1.9570011025358325,0.0,0.6666666666666666,0.0,0.15549295774647887,0.028389339513325607,0.2,0.37,1.0,0.44999999999999996,907000,회복,"성분, 후기",애플,정관장 건강관리 2344,"정관장 건강관리 ??. ?? ??: 성분, 후기, 안전성, 건강, 부모님, 회복.",1775000,1726000,1499000,3.36,,2,manual,Y,N,0.761,0.761
female,52,9560000.0,대기업직원,미혼,진보적,2270000.0,초고가,전자기기,소니,48,5,21,Y,5,1.0,3.0,1.0,0.9375,0.0,0.21541850220264316,0.10301263362487852,0.2,0.6375,1.0,0.87,393000,업무,"성능, 배터리",CJ,소니 전자기기 2345,"소니 전자기기 ??. ?? ??: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",2270000,2058000,1781000,,2773.0,4,manual,N,Y,0.548,0.548
female,25,1120000.0,취업준비생,기혼,보수적,17000.0,초저가,생활용품,다이소,14,1,22,N,2,0.0,0.07172995780590717,0.0,0.9,1.0,0.0,0.3076923076923077,0.2,0.39375,1.0,0.57,237000,가정,"가격, 내구성",다이소,다이소 생활용품 2346,"다이소 생활용품 ??. ?? ??: 가격, 내구성, 용량, 생활, 청소, 가정.",17000,13000,18000,3.55,,2,user_input,Y,N,0.409,0.409
male,34,4080000.0,자영업,기혼,진보적,3997000.0,초고가,명품,샤넬,47,11,20,Y,12,1.0,3.0,1.0,0.6666666666666666,0.0,0.0,0.29562398703403564,0.2,0.73,1.0,0.52,490000,선물,"브랜드, 희소성",센트룸,샤넬 명품 2347,"샤넬 명품 ??. ?? ??: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",3997000,3085000,4001000,4.24,3285.0,4,naver_api,Y,Y,0.615,0.615
female,27,560000.0,학생,미혼,진보적,5700000.0,초고가,명품,샤넬,17,60,18,Y,60,1.0,3.0,1.0,0.3333333333333333,0.0,0.1443859649122807,0.2345679012345679,0.0,0.4975,1.0,0.52,106000,선물,"희소성, 감성",아디다스,샤넬 명품 2348,"샤넬 명품 ??. ?? ??: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",5700000,4617000,4877000,4.38,,0,naver_api,Y,N,0.66,0.66
male,38,5470000.0,사무직,기혼,보수적,22000.0,초저가,화장품,라네즈,53,3,14,N,0,0.0,0.018440905280804692,0.0,0.9,0.0,0.09090909090909091,0.29411764705882354,0.0,0.7250000000000001,1.0,0.019999999999999976,1193000,유행,"성분, 가격",설화수,라네즈 화장품 2349,"라네즈 화장품 ??. ?? ??: 성분, 가격, 후기, 피부관리, 선물, 데일리.",22000,17000,20000,4.2,2663.0,0,naver_api,Y,Y,0.52,0.52
male,33,4590000.0,프리랜서,미혼,보수적,361000.0,중저가,여행,하나투어,46,5,19,N,0,0.0,0.5364041604754829,0.0,0.9,0.0,0.0,0.08408408408408409,0.2,0.665,1.0,0.09999999999999998,673000,유행,"가격, 일정",COS,하나투어 여행 2350,"하나투어 여행 ??. ?? ??: 가격, 일정, 숙소, 휴식, 가족, 기념일.",361000,333000,370000,3.72,3989.0,4,naver_api,Y,Y,0.522,0.522
male,44,5990000.0,자영업,기혼,보수적,95000.0,저가,교육,클래스101,35,1,11,N,3,0.0,0.0776778413736713,0.0,0.9,1.0,0.2631578947368421,0.26666666666666666,0.2,0.5737670857932686,1.0,0.57,1223000,선물,"강의품질, 가격",클래스101,클래스101 교육 2351,"클래스101 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",95000,75000,70000,,171.0,1,naver_api,N,Y,0.424,0.424
female,28,4800000.0,사무직,미혼,보수적,1638000.0,고가,가구,리바트,12,9,21,Y,4,0.8892733564013842,1.8892733564013842,0.0,0.0,0.0,0.09401709401709402,0.04066073697585769,0.0,0.5525,1.0,0.37,867000,생활,"희소성, 감성",동원,리바트 가구 2352,"리바트 가구 ??. ?? ??: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",1638000,1574000,1484000,4.82,,0,image_estimate,Y,N,0.85,0.85
male,27,5770000.0,대기업직원,미혼,진보적,4263000.0,초고가,여행,하나투어,9,10,10,Y,6,1.0,3.0,1.0,0.9,1.0,0.0,0.23780487804878048,0.2,0.1875,0.75,0.6,293000,가족,"가격, 일정",하나투어,하나투어 여행 2353,"하나투어 여행 ??. ?? ??: 가격, 일정, 숙소, 휴식, 가족, 기념일.",4263000,3444000,4505000,,,1,manual,N,N,0.496,0.496
female,28,1190000.0,취업준비생,미혼,보수적,1258000.0,고가,명품,샤넬,52,18,15,Y,11,1.0,3.0,0.0,0.6666666666666666,1.0,0.3672496025437202,0.12825112107623318,0.2,0.7862500000000001,1.0,0.019999999999999976,124000,휴식,"브랜드, 희소성",샤넬,샤넬 명품 2354,"샤넬 명품 ??. ?? ??: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",1258000,1115000,796000,4.69,3523.0,1,crawler,Y,Y,0.731,0.731
female,19,840000.0,학생,미혼,진보적,4460000.0,초고가,전자기기,애플,14,60,19,Y,47,1.0,3.0,1.0,0.0,0.0,0.35739910313901346,0.11166500498504486,0.2,0.47000000000000003,1.0,0.87,156000,게임,"희소성, 감성",ZARA,애플 전자기기 2355,"애플 전자기기 ??. ?? ??: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",4460000,4012000,2866000,4.16,,3,user_input,Y,N,0.728,0.728
female,59,3600000.0,은퇴자,기혼,보수적,52000.0,저가,교육,메가스터디,41,4,12,N,0,0.0,0.06779661016949153,0.0,0.9,0.0,0.21153846153846154,0.061224489795918366,0.0,0.71,1.0,0.57,767000,선물,"강의품질, 가격",구찌,메가스터디 교육 2356,"메가스터디 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",52000,49000,41000,4.08,1876.0,0,image_estimate,Y,Y,0.502,0.502
male,19,760000.0,학생,미혼,보수적,87000.0,저가,교육,클래스101,45,3,16,N,2,0.0,0.5209580838323353,0.0,0.0,1.0,0.022988505747126436,0.16,0.2,0.6387499999999999,1.0,0.57,167000,휴식,"희소성, 감성",클래스101,클래스101 교육 2357,"클래스101 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",87000,75000,85000,3.51,1980.0,2,image_estimate,Y,Y,0.559,0.559
male,38,5940000.0,자영업,기혼,진보적,2247000.0,초고가,여행,하나투어,38,7,2,Y,7,1.0,3.0,0.0,0.9,0.0,0.30796617712505564,0.21393841166936792,0.2,0.6937324996127685,1.0,0.09999999999999998,509000,기념일,"가격, 일정",오뚜기,하나투어 여행 2358,"하나투어 여행 ??. ?? ??: 가격, 일정, 숙소, 휴식, 가족, 기념일.",2247000,1851000,1555000,4.7,74.0,1,image_estimate,Y,Y,0.759,0.759
female,27,3730000.0,사무직,기혼,보수적,16000.0,초저가,생활용품,다이소,46,3,10,N,1,0.0,0.02671118530884808,0.0,0.9,0.0,0.1875,0.14285714285714285,0.2,0.6375,1.0,0.57,599000,선물,"가격, 내구성",종근당,다이소 생활용품 2359,"다이소 생활용품 ??. ?? ??: 가격, 내구성, 용량, 생활, 청소, 가정.",16000,14000,13000,,3233.0,1,naver_api,N,Y,0.472,0.472
female,66,3610000.0,은퇴자,미혼,보수적,52000.0,저가,교육,클래스101,12,5,20,N,4,0.0,0.08695652173913043,1.0,0.0,0.0,0.34615384615384615,0.061224489795918366,0.2,0.5050000000000001,1.0,1.0,598000,취업,"희소성, 감성",대한항공,클래스101 교육 2360,"클래스101 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",52000,49000,34000,4.44,,3,manual,Y,N,0.474,0.474
female,49,4580000.0,자영업,기혼,진보적,2042000.0,초고가,여행,마이리얼트립,52,7,14,Y,4,1.0,3.0,1.0,0.0,1.0,0.07933398628795299,0.3165699548678272,0.2,0.7450000000000001,1.0,0.6,214000,휴식,"희소성, 감성",마이리얼트립,마이리얼트립 여행 2361,"마이리얼트립 여행 ??. ?? ??: 가격, 일정, 숙소, 휴식, 가족, 기념일.",2042000,1551000,1880000,4.36,3112.0,4,user_input,Y,Y,0.641,0.641
male,57,3170000.0,주부,기혼,보수적,85000.0,저가,생활용품,다이소,49,5,1,N,4,0.0,0.36796536796536794,0.0,0.9,0.0,0.058823529411764705,0.04938271604938271,0.2,0.61375,1.0,0.57,231000,선물,"가격, 내구성",한샘,다이소 생활용품 2362,"다이소 생활용품 ??. ?? ??: 가격, 내구성, 용량, 생활, 청소, 가정.",85000,81000,80000,3.31,2891.0,2,user_input,Y,Y,0.487,0.487
female,38,4770000.0,프리랜서,기혼,진보적,5000.0,초저가,식품,오뚜기,39,1,21,N,1,0.0,0.005580357142857143,1.0,0.9,1.0,0.2,0.25,0.2,0.605,1.0,1.0,896000,식사,"가격, 신선도",오뚜기,오뚜기 식품 2363,"오뚜기 식품 ??. ?? ??: 가격, 신선도, 배송, 생활, 식사, 가족.",5000,4000,4000,3.24,1175.0,4,naver_api,Y,Y,0.219,0.219
female,47,4650000.0,사무직,기혼,진보적,1266000.0,고가,여행,하나투어,45,8,18,Y,3,1.0,2.1530612244897958,1.0,0.9,0.0,0.0,0.1551094890510949,0.2,0.7887500000000001,1.0,0.6,588000,휴식,"가격, 일정",정관장,하나투어 여행 2364,"하나투어 여행 ??. ?? ??: 가격, 일정, 숙소, 휴식, 가족, 기념일.",1266000,1096000,1327000,4.71,1125.0,4,crawler,Y,Y,0.511,0.511
male,39,2150000.0,주부,기혼,보수적,126000.0,중저가,생활용품,유한킴벌리,9,1,21,N,5,0.0,0.3080684596577017,1.0,0.9,0.0,0.30158730158730157,0.3548387096774194,0.2,0.1875,0.75,1.0,409000,생활,"가격, 내구성",CJ,유한킴벌리 생활용품 2365,"유한킴벌리 생활용품 ??. ?? ??: 가격, 내구성, 용량, 생활, 청소, 가정.",126000,93000,88000,,,3,image_estimate,N,N,0.363,0.363
female,28,770000.0,학생,미혼,진보적,35000.0,저가,교육,패스트캠퍼스,51,3,13,N,4,0.0,0.4069767441860465,0.0,0.9,0.0,0.34285714285714286,0.16666666666666666,0.2,0.7050000000000001,1.0,0.57,86000,자기계발,"강의품질, 가격",다이소,패스트캠퍼스 교육 2366,"패스트캠퍼스 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",35000,30000,23000,4.04,1451.0,2,naver_api,Y,Y,0.498,0.498
male,26,3240000.0,프리랜서,미혼,보수적,90000.0,저가,생활용품,3M,10,6,12,N,5,0.0,0.3879310344827586,0.0,0.0,1.0,0.2111111111111111,0.2676056338028169,0.2,0.1875,0.75,0.57,232000,유행,"희소성, 감성",3M,3M 생활용품 2367,"3M 생활용품 ??. ?? ??: 가격, 내구성, 용량, 생활, 청소, 가정.",90000,71000,71000,,,1,naver_api,N,N,0.606,0.606
female,34,6560000.0,전문직,미혼,보수적,50000.0,저가,교육,메가스터디,37,5,1,N,1,0.0,0.05543237250554324,0.0,0.0,0.0,0.0,0.21951219512195122,0.2,0.6375,1.0,0.57,902000,유행,"희소성, 감성",COS,메가스터디 교육 2368,"메가스터디 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",50000,41000,52000,,1055.0,1,crawler,N,Y,0.637,0.637
female,60,2690000.0,은퇴자,미혼,보수적,198000.0,중저가,건강관리,센트룸,55,6,19,N,2,0.5714285714285714,1.5714285714285714,1.0,0.0,0.0,0.18686868686868688,0.3561643835616438,0.2,0.6375,1.0,0.95,126000,부모님,"희소성, 감성",COS,센트룸 건강관리 2369,"센트룸 건강관리 ??. ?? ??: 성분, 후기, 안전성, 건강, 부모님, 회복.",198000,146000,161000,,2659.0,4,image_estimate,N,Y,0.587,0.587
female,23,630000.0,학생,미혼,보수적,1320000.0,고가,명품,프라다,40,27,16,Y,18,1.0,3.0,0.0,0.6666666666666666,0.0,0.1893939393939394,0.1956521739130435,0.2,0.6688409970269382,1.0,0.019999999999999976,29000,휴식,"브랜드, 희소성",설화수,프라다 명품 2370,"프라다 명품 ??. ?? ??: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",1320000,1104000,1070000,3.99,437.0,1,crawler,Y,Y,0.819,0.819
female,25,690000.0,학생,미혼,보수적,224000.0,중저가,교육,클래스101,4,7,9,Y,3,1.0,3.0,0.0,0.0,1.0,0.30357142857142855,0.10891089108910891,0.2,0.5,1.0,0.57,31000,자기계발,"희소성, 감성",클래스101,클래스101 교육 2371,"클래스101 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",224000,202000,156000,4.4,,2,naver_api,Y,N,0.804,0.804
female,55,4860000.0,공무원,기혼,보수적,2727000.0,초고가,명품,루이비통,41,10,1,Y,8,1.0,3.0,1.0,0.3333333333333333,0.0,0.13824715804913826,0.12268423219431865,0.2,0.6789834874328203,1.0,0.52,804000,선물,"희소성, 감성",애플,루이비통 명품 2372,"루이비통 명품 ??. ?? ??: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",2727000,2429000,2350000,4.01,540.0,3,crawler,Y,Y,0.679,0.679
male,33,5580000.0,프리랜서,미혼,보수적,514000.0,고가,화장품,설화수,16,1,9,Y,5,0.4985422740524781,1.498542274052478,0.0,0.0,0.0,0.05642023346303502,0.3670212765957447,0.2,0.5262500000000001,1.0,0.019999999999999976,343000,데일리,"희소성, 감성",소니,설화수 화장품 2373,"설화수 화장품 ??. ?? ??: 성분, 가격, 후기, 피부관리, 선물, 데일리.",514000,376000,485000,4.61,,1,naver_api,Y,N,0.765,0.765
male,56,10530000.0,전문직,미혼,진보적,7000.0,초저가,식품,동원,53,1,13,N,2,0.0,0.0038230475150191155,1.0,0.9,0.0,0.2857142857142857,0.16666666666666666,0.2,0.7362500000000001,1.0,1.0,1831000,생활,"가격, 신선도",라네즈,동원 식품 2374,"동원 식품 ??. ?? ??: 가격, 신선도, 배송, 생활, 식사, 가족.",7000,6000,5000,4.29,3985.0,3,user_input,Y,Y,0.291,0.291
female,21,680000.0,학생,미혼,보수적,727000.0,고가,패션,COS,53,18,11,Y,10,1.0,3.0,0.0,0.0,1.0,0.24621733149931224,0.09487951807228916,0.2,0.72875,1.0,0.09999999999999998,58000,유행,"희소성, 감성",COS,COS 패션 2375,"COS 패션 ??. ?? ??: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",727000,664000,548000,4.23,3224.0,3,image_estimate,Y,Y,0.811,0.811
male,31,1020000.0,취업준비생,미혼,보수적,691000.0,고가,여행,마이리얼트립,5,10,3,Y,6,1.0,3.0,1.0,0.0,1.0,0.011577424023154847,0.27255985267034993,0.2,0.45249999999999996,1.0,0.6,45000,휴식,"희소성, 감성",마이리얼트립,마이리얼트립 여행 2376,"마이리얼트립 여행 ??. ?? ??: 가격, 일정, 숙소, 휴식, 가족, 기념일.",691000,543000,683000,4.02,,1,naver_api,Y,N,0.649,0.649
male,67,3180000.0,은퇴자,기혼,진보적,4009000.0,초고가,여행,대한항공,49,16,13,Y,10,1.0,3.0,0.0,0.0,1.0,0.256672486904465,0.260295504558315,0.2,0.6375,1.0,0.09999999999999998,141000,소장,"희소성, 감성",대한항공,대한항공 여행 2377,"대한항공 여행 ??. ?? ??: 가격, 일정, 숙소, 휴식, 가족, 기념일.",4009000,3181000,2980000,,1222.0,1,image_estimate,N,Y,0.82,0.82
female,25,530000.0,학생,미혼,보수적,2968000.0,초고가,명품,구찌,51,60,20,Y,48,1.0,3.0,0.0,0.3333333333333333,0.0,0.1526280323450135,0.2727272727272727,0.0,0.72125,1.0,0.019999999999999976,52000,소장,"희소성, 감성",마이리얼트립,구찌 명품 2378,"구찌 명품 ??. ?? ??: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",2968000,2332000,2515000,4.17,3840.0,0,image_estimate,Y,Y,0.83,0.83
male,63,2910000.0,은퇴자,기혼,보수적,6000.0,초저가,생활용품,유한킴벌리,54,1,10,N,4,0.0,0.045454545454545456,0.0,0.0,1.0,0.16666666666666666,0.2,0.2,0.78125,1.0,0.57,132000,소장,"희소성, 감성",유한킴벌리,유한킴벌리 생활용품 2379,"유한킴벌리 생활용품 ??. ?? ??: 가격, 내구성, 용량, 생활, 청소, 가정.",6000,5000,5000,4.65,3220.0,3,crawler,Y,Y,0.534,0.534
female,51,6210000.0,자영업,미혼,보수적,80000.0,저가,교육,메가스터디,48,2,10,N,2,0.0,0.09029345372460497,0.0,0.9,1.0,0.275,0.0958904109589041,0.2,0.65125,1.0,0.57,886000,자기계발,"강의품질, 가격",메가스터디,메가스터디 교육 2380,"메가스터디 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",80000,73000,58000,3.61,3146.0,2,naver_api,Y,Y,0.425,0.425
female,60,6490000.0,자영업,기혼,진보적,3234000.0,초고가,여행,대한항공,8,11,0,Y,5,1.0,3.0,0.0,0.9,1.0,0.12213976499690786,0.04389928986442866,0.0,0.50125,1.0,0.09999999999999998,597000,기념일,"가격, 일정",대한항공,대한항공 여행 2381,"대한항공 여행 ??. ?? ??: 가격, 일정, 숙소, 휴식, 가족, 기념일.",3234000,3098000,2839000,4.41,,0,naver_api,Y,N,0.647,0.647
male,41,6760000.0,자영업,기혼,보수적,35000.0,저가,화장품,설화수,47,1,13,N,3,0.0,0.030541012216404886,1.0,0.0,0.0,0.14285714285714285,0.25,0.2,0.6375,1.0,0.52,1146000,피부관리,"희소성, 감성",나이키,설화수 화장품 2382,"설화수 화장품 ??. ?? ??: 성분, 가격, 후기, 피부관리, 선물, 데일리.",35000,28000,30000,,1697.0,4,image_estimate,N,Y,0.488,0.488
female,31,840000.0,취업준비생,기혼,진보적,56000.0,저가,패션,아디다스,17,2,22,N,5,0.0,0.6153846153846154,0.0,0.6666666666666666,0.0,0.05357142857142857,0.07692307692307693,0.0,0.3925,1.0,0.09999999999999998,91000,여행,"디자인, 착용감",ZARA,아디다스 패션 2383,"아디다스 패션 ??. ?? ??: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",56000,52000,53000,3.54,,0,image_estimate,Y,N,0.549,0.549
male,43,7820000.0,대기업직원,기혼,보수적,13000.0,초저가,화장품,라네즈,54,5,20,N,1,0.0,0.010851419031719533,0.0,0.0,1.0,0.15384615384615385,0.18181818181818182,0.2,0.7450000000000001,1.0,0.019999999999999976,1198000,소장,"희소성, 감성",라네즈,라네즈 화장품 2384,"라네즈 화장품 ??. ?? ??: 성분, 가격, 후기, 피부관리, 선물, 데일리.",13000,11000,11000,4.36,3418.0,4,naver_api,Y,Y,0.586,0.586
male,25,1260000.0,취업준비생,미혼,보수적,46000.0,저가,패션,아디다스,8,3,17,N,3,0.0,0.44660194174757284,0.0,0.6666666666666666,0.0,0.3695652173913043,0.35294117647058826,0.2,0.54375,1.0,0.09999999999999998,103000,여행,"디자인, 착용감",나이키,아디다스 패션 2385,"아디다스 패션 ??. ?? ??: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",46000,34000,29000,4.75,,1,crawler,Y,N,0.623,0.623
female,36,9950000.0,전문직,미혼,보수적,515000.0,고가,여행,대한항공,42,6,17,Y,1,0.0,0.35225718194254446,1.0,0.9,1.0,0.0,0.19767441860465115,0.2,0.6375,1.0,0.6,1462000,휴식,"가격, 일정",대한항공,대한항공 여행 2386,"대한항공 여행 ??. ?? ??: 가격, 일정, 숙소, 휴식, 가족, 기념일.",515000,430000,529000,,1896.0,1,naver_api,N,Y,0.234,0.234
male,53,8990000.0,전문직,기혼,진보적,883000.0,고가,여행,마이리얼트립,49,1,11,Y,3,0.0,0.47498655190962885,0.0,0.0,0.0,0.22083805209513024,0.384012539184953,0.0,0.73875,1.0,0.09999999999999998,1859000,선물,"희소성, 감성",하나투어,마이리얼트립 여행 2387,"마이리얼트립 여행 ??. ?? ??: 가격, 일정, 숙소, 휴식, 가족, 기념일.",883000,638000,688000,4.31,2640.0,0,crawler,Y,Y,0.673,0.673
female,44,9880000.0,전문직,미혼,진보적,1489000.0,고가,여행,대한항공,42,6,15,Y,2,0.0,0.6938490214352283,1.0,0.0,1.0,0.34922766957689727,0.30728709394205445,0.2,0.6375,1.0,0.6,2146000,휴식,"희소성, 감성",대한항공,대한항공 여행 2388,"대한항공 여행 ??. ?? ??: 가격, 일정, 숙소, 휴식, 가족, 기념일.",1489000,1139000,969000,,1728.0,3,user_input,N,Y,0.443,0.443
female,32,3110000.0,주부,기혼,보수적,9000.0,초저가,식품,오뚜기,51,1,19,N,0,0.0,0.03333333333333333,0.0,0.0,1.0,0.3333333333333333,0.2857142857142857,0.2,0.8087500000000001,1.0,0.57,270000,휴식,"희소성, 감성",오뚜기,오뚜기 식품 2389,"오뚜기 식품 ??. ?? ??: 가격, 신선도, 배송, 생활, 식사, 가족.",9000,7000,6000,4.87,2287.0,1,crawler,Y,Y,0.595,0.595
male,43,7220000.0,대기업직원,기혼,보수적,28000.0,초저가,생활용품,3M,35,2,17,N,1,0.0,0.04487179487179487,0.0,0.9,1.0,0.07142857142857142,0.21739130434782608,0.2,0.768677924935907,1.0,0.57,624000,가정,"가격, 내구성",3M,3M 생활용품 2390,"3M 생활용품 ??. ?? ??: 가격, 내구성, 용량, 생활, 청소, 가정.",28000,23000,26000,4.61,811.0,3,manual,Y,Y,0.401,0.401
female,45,6690000.0,자영업,미혼,진보적,616000.0,고가,패션,아디다스,49,4,18,Y,1,0.0,0.8615384615384616,1.0,0.6666666666666666,0.0,0.24025974025974026,0.17782026768642448,0.2,0.66625,1.0,0.6,715000,데이트,"디자인, 착용감",샤넬,아디다스 패션 2391,"아디다스 패션 ??. ?? ??: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",616000,523000,468000,3.73,1210.0,2,image_estimate,Y,Y,0.388,0.388
female,24,560000.0,학생,기혼,보수적,75000.0,저가,식품,오뚜기,41,4,14,N,4,0.0,0.9615384615384616,1.0,0.9,1.0,0.16,0.056338028169014086,0.2,0.7748828819893414,1.0,1.0,78000,생활,"가격, 신선도",오뚜기,오뚜기 식품 2392,"오뚜기 식품 ??. ?? ??: 가격, 신선도, 배송, 생활, 식사, 가족.",75000,71000,63000,4.64,868.0,1,crawler,Y,Y,0.204,0.204
male,31,880000.0,취업준비생,미혼,진보적,307000.0,중저가,교육,패스트캠퍼스,36,7,19,Y,6,1.0,3.0,0.0,0.9,1.0,0.0,0.08480565371024736,0.0,0.6925594950118213,1.0,0.57,83000,휴식,"강의품질, 가격",패스트캠퍼스,패스트캠퍼스 교육 2393,"패스트캠퍼스 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",307000,283000,320000,4.17,452.0,0,manual,Y,Y,0.608,0.608
male,41,2540000.0,주부,미혼,진보적,1249000.0,고가,여행,대한항공,17,7,13,Y,4,1.0,2.4346978557504872,0.0,0.0,1.0,0.0,0.05847457627118644,0.2,0.1875,0.75,0.09999999999999998,513000,소장,"희소성, 감성",대한항공,대한항공 여행 2394,"대한항공 여행 ??. ?? ??: 가격, 일정, 숙소, 휴식, 가족, 기념일.",1249000,1180000,1265000,,,3,manual,N,N,0.797,0.797
female,27,1250000.0,취업준비생,미혼,보수적,73000.0,저가,패션,아디다스,41,0,10,N,0,0.0,0.3686868686868687,1.0,0.0,0.0,0.3561643835616438,0.21666666666666667,0.2,0.7649999999999999,1.0,0.6,198000,출근,"희소성, 감성",이니스프리,아디다스 패션 2395,"아디다스 패션 ??. ?? ??: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",73000,60000,47000,4.52,2179.0,3,user_input,Y,Y,0.517,0.517
male,73,3620000.0,은퇴자,미혼,보수적,460000.0,중저가,교육,클래스101,2,4,18,N,4,1.0,2.0444444444444443,0.0,0.0,1.0,0.2326086956521739,0.18251928020565553,0.2,0.5525,1.0,0.57,225000,자기계발,"희소성, 감성",클래스101,클래스101 교육 2396,"클래스101 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",460000,389000,353000,4.82,,1,manual,Y,N,0.783,0.783
female,53,3200000.0,프리랜서,미혼,진보적,30000.0,저가,생활용품,다이소,51,0,0,N,5,0.0,0.06,1.0,0.0,0.0,0.36666666666666664,0.1111111111111111,0.2,0.78,1.0,1.0,500000,생활,"희소성, 감성",ZARA,다이소 생활용품 2397,"다이소 생활용품 ??. ?? ??: 가격, 내구성, 용량, 생활, 청소, 가정.",30000,27000,19000,4.64,1263.0,4,image_estimate,Y,Y,0.478,0.478
male,29,4900000.0,프리랜서,미혼,보수적,3398000.0,초고가,여행,하나투어,45,9,1,Y,8,1.0,3.0,1.0,0.9,0.0,0.27751618599175987,0.23026792179580013,0.0,0.6375,1.0,0.6,758000,가족,"가격, 일정",3M,하나투어 여행 2398,"하나투어 여행 ??. ?? ??: 가격, 일정, 숙소, 휴식, 가족, 기념일.",3398000,2762000,2455000,,3481.0,0,user_input,N,Y,0.577,0.577
